"","tried_influence","attend_rally","work_party","wear_button","give_money_party","campaign_participation","discuss","give_money_campaign","volunteer","community_work","community_meeting","vote_in_primary","trust_others","satisfied_life","understand_issues","too_complicated","age","hisp","empl","own_home","married","class_conscious","PARTY_ID","better_off_econ1","STATEFIPS","money_stocks","born_again","college","black","female","inc_firstthird","inc_upperthird","lgbt","middleclass","jewish","catholic","protestant","nonreligious","knowl","str_PARTY","agesq","Consistency","Extremity","ideo_ext","ideo_label","ideo_score","Position","year","respondent","unique_id","wt1","wt2","wt3","complete_pre","complete_post","census_region","Action_Score"
"8997",1,1,1,1,1,0,1,0,2,0,0,2,1,1,1,0,58,0,5,1,1,1,"1",2,"41",1,2,1,0,0,0,1,0,1,0,0,1,0,1,1,3364,0.367033244619354,1.40471806838647,1,"right",8.15546861876901,1.40471806838647,"2016",400,20160400,0.35,0.35,0.35,1,1,"1",10
"9000",1,1,1,1,1,0,1,0,2,0,0,1,0,1,1,0,33,0,1,1,1,0,"2",2,"39",0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1089,0.474158460050355,1.74606456102671,1,"right",9.88300199746532,1.74606456102671,"2016",403,20160403,1.584,1.584,1.584,1,1,"2",9
"9002",1,1,1,1,0,1,1,1,2,0,0,1,1,1,0,0,23,0,1,1,0,1,"7",2,"29",1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,529,0.469981128524734,1.21106911521775,0,"moderate",7.17542330539548,1.21106911521775,"2016",405,20160405,0.836,0.836,0.836,1,1,"3",10
"9003",1,1,1,1,1,0,1,0,1,1,0,2,1,1,0,0,71,0,5,1,1,0,"6",4,"37",0,2,1,0,0,0,1,0,1,0,1,0,0,1,1,5041,0.531261644208753,0.79425550214301,0,"moderate",5.06595552175977,0.79425550214301,"2016",406,20160406,0.483,0.483,0.483,1,1,"4",10
"9004",1,1,1,1,1,0,1,0,1,0,0,2,1,1,1,1,33,0,1,0,1,1,"6",2,"45",0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1089,0.613990158077673,1.14663252839991,0,"moderate",-4.75675814124205,-1.14663252839991,"2016",407,20160407,1.9,1.9,1.9,1,1,"4",9
"9005",1,1,1,1,1,0,0,0,2,0,0,2,0,1,0,0,61,1,1,1,1,0,"7",4,"48",0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,3721,0.19834933621996,0.0742038203840338,0,"moderate",1.42181872397506,0.0742038203840338,"2016",408,20160408,0.283,0.283,0.283,1,1,"3",9
"9009",0,1,1,0,1,2,1,0,1,0,1,2,1,1,0,0,76,1,5,0,1,0,"2",2,"36",0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,5776,0.463249966534449,0.711740703713825,0,"moderate",-2.55579765251317,-0.711740703713825,"2016",411,20160411,1.871,1.871,1.871,1,1,"4",10
"9010",1,1,0,0,0,3,1,1,1,1,1,1,1,1,0,0,31,0,1,1,1,1,"2",1,"48",0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,961,0.365715552953644,2.01558102567388,1,"right",11.2470080699604,2.01558102567388,"2016",412,20160412,0.453,0.453,0.453,1,1,"4",11
"9012",1,1,1,1,1,0,1,0,2,0,0,1,1,1,1,1,26,0,8,0,0,1,"6",5,"12",0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,676,0.474964575416405,0.715923553339986,0,"moderate",4.66952239854566,0.715923553339986,"2016",414,20160414,0.782,0.782,0.782,1,1,"4",9
"9013",1,1,1,0,1,1,0,0,1,0,1,2,1,1,0,1,55,0,1,1,1,1,"2",3,"26",1,2,0,0,0,0,1,0,0,0,0,1,0,1,1,3025,0.621878284639766,1.67719616344373,1,"right",9.53446331865337,1.67719616344373,"2016",415,20160415,0.602,0.602,0.602,1,1,"2",9
"9014",1,1,1,1,1,0,0,0,2,0,0,2,0,1,1,0,63,0,5,1,0,1,"3",2,"39",0,2,1,1,0,0,1,0,1,0,0,1,0,1,0,3969,0.378255865530118,0.30257194258382,0,"moderate",2.57757559342127,0.30257194258382,"2016",417,20160417,0.903,0.903,0.903,1,1,"2",9
"9015",1,1,1,1,1,0,1,0,1,1,1,2,1,1,0,0,44,1,7,1,1,1,"2",4,"6",0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1936,0.470175659431778,1.17904928561188,0,"moderate",7.01337293834334,1.17904928561188,"2016",418,20160418,0.86,0.86,0.86,1,1,"1",11
"9016",1,1,1,1,1,0,1,0,2,0,0,2,1,1,1,1,41,0,1,0,0,1,"1",2,"25",1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,1681,0.5641949846018,0.280145133176545,0,"moderate",-0.371519301112486,-0.280145133176545,"2016",419,20160419,1.411,1.411,1.411,1,1,"3",10
"9017",1,1,1,1,1,0,1,0,2,0,0,2,0,1,0,0,47,0,1,1,0,1,"4",2,"22",1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2209,0.494981380865595,1.05101305682975,0,"moderate",6.3653895441309,1.05101305682975,"2008",885,20080885,0.2704,0.2704,0.2704,1,1,"3",10
"9018",0,1,1,1,1,1,0,0,1,1,0,2,1,1,0,0,68,0,5,1,0,1,"7",2,"6",1,2,1,0,0,0,0,0,1,0,0,0,1,1,1,4624,0.397695736634659,1.32479487713679,1,"left",-5.65842671234493,-1.32479487713679,"2016",420,20160420,0.808,0.808,0.808,1,1,"4",9
"9019",0,0,0,1,0,4,1,1,1,1,1,1,0,0,0,0,62,0,5,1,1,1,"2",5,"42",1,2,0,0,1,0,0,0,1,0,0,1,0,1,1,3844,0.51931058093464,1.99861564155564,1,"right",11.1611473156285,1.99861564155564,"2016",421,20160421,0.401,0.401,0.401,1,1,"4",11
"9021",0,0,0,0,0,5,1,1,1,1,1,2,0,0,0,0,47,0,1,1,1,0,"2",1,"48",0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,2209,0.465237765089791,0.0747527357633738,0,"moderate",0.667958853525165,-0.0747527357633738,"2016",423,20160423,0.921,0.921,0.921,1,1,"1",12
"9022",1,1,1,1,1,0,1,0,2,0,0,2,0,0,0,0,26,0,1,0,0,1,"1",5,"12",1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,676,0.412973867280259,1.22707981963878,0,"moderate",-5.16389688101906,-1.22707981963878,"2016",425,20160425,1.916,1.916,1.916,1,1,"1",10
"9023",1,1,1,1,1,0,1,0,2,0,0,1,1,1,0,1,42,0,1,1,0,1,"3",1,"6",1,2,1,0,1,0,1,0,1,0,0,1,0,1,0,1764,0.662818364681887,0.992016585299266,0,"moderate",-3.97425646525009,-0.992016585299266,"2016",427,20160427,0.931,0.931,0.931,1,1,"3",9
"9028",0,1,1,1,1,1,1,0,2,0,0,1,0,0,0,0,53,0,6,0,0,1,"3",2,"37",0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,2809,0.584530645857238,1.08423725830369,0,"moderate",-4.4409795582244,-1.08423725830369,"2008",887,20080887,0.3243,0.3243,0.3243,1,1,"3",9
"9030",0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,60,1,1,1,1,1,"5",5,"12",1,2,1,0,0,0,1,0,0,0,1,0,0,1,0,3600,0.438721535110346,0.232016865728248,0,"moderate",-0.12794513155632,-0.232016865728248,"2016",435,20160435,0.301,0.301,0.301,1,1,"4",8
"9031",1,1,1,1,1,0,0,0,2,0,0,2,0,1,1,0,65,0,1,1,1,1,"7",4,"29",1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4225,0.389168071141444,0.381345347992682,0,"moderate",2.97624290107342,0.381345347992682,"2016",437,20160437,1.233,1.233,1.233,1,1,"3",9
"9032",0,1,1,1,1,1,1,0,2,0,0,2,1,1,1,1,45,1,1,1,1,1,"1",4,"6",1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2025,0.360713928761756,0.288897934304346,0,"moderate",-0.415816683483142,-0.288897934304346,"2016",438,20160438,0.64,0.64,0.64,1,1,"3",10
"9034",1,1,1,1,1,0,1,0,1,1,0,2,1,1,1,0,64,1,5,0,0,0,"2",4,"48",0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4096,0.440275340719125,0.382121591232644,0,"moderate",-0.88761581574346,-0.382121591232644,"2016",440,20160440,1.141,1.141,1.141,1,1,"4",10
"9035",1,1,1,1,1,0,1,0,2,1,1,2,1,1,0,1,30,0,7,1,1,1,"7",3,"12",0,2,1,0,1,0,1,0,1,0,0,0,1,1,1,900,0.391149656890745,1.14852450877604,0,"moderate",-4.76633333630653,-1.14852450877604,"2016",441,20160441,0.77,0.77,0.77,1,1,"3",12
"9036",1,1,1,1,1,0,0,0,1,0,0,2,1,1,0,0,86,0,5,1,0,1,"6",4,"12",1,2,0,0,0,0,1,0,1,0,0,1,0,1,1,7396,0.4750429502243,0.602751239649985,0,"moderate",-2.00420875045597,-0.602751239649985,"2016",442,20160442,1.108,1.108,1.108,1,1,"2",8
"9037",1,1,1,1,1,0,1,0,2,0,0,2,0,0,1,0,77,0,5,1,0,1,"5",5,"12",0,2,1,0,0,1,0,0,1,0,0,1,0,1,0,5929,0.415496035953036,1.28464948076073,0,"moderate",7.5478089611231,1.28464948076073,"2016",443,20160443,0.219,0.219,0.219,1,1,"4",10
"9039",1,1,1,1,1,0,1,0,2,0,0,1,1,1,1,1,64,0,6,0,0,0,"5",4,"17",0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,4096,0.592080134650562,0.769959008180928,0,"moderate",-2.85043687215216,-0.769959008180928,"2008",10,20080010,0.6361,0.6361,0.6361,1,1,"3",9
"9040",0,0,1,1,1,2,1,0,2,0,1,1,1,0,1,1,23,0,1,0,0,0,"3",2,"39",0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,529,0.263073217493098,0.306779571486154,0,"moderate",-0.506314537608943,-0.306779571486154,"2008",87,20080087,0.3862,0.3862,0.3862,1,1,"4",10
"9041",1,1,1,1,1,0,0,0,2,0,0,2,1,1,1,0,67,0,1,1,1,1,"2",2,"25",1,2,1,0,0,0,1,0,1,0,0,1,0,1,1,4489,0.341776001554462,0.468053074952777,0,"moderate",-1.32250971273125,-0.468053074952777,"2008",888,20080888,0.2692,0.2692,0.2692,1,1,"3",9
"9043",0,1,1,1,1,1,1,0,2,0,0,2,0,1,0,1,31,0,7,1,1,0,"6",4,"13",0,2,0,0,1,0,0,0,1,0,0,1,0,1,1,961,0.414464364402168,0.324382048835267,0,"moderate",-0.595399581176063,-0.324382048835267,"2016",446,20160446,0.398,0.398,0.398,1,1,"3",10
"9044",1,1,1,1,1,0,1,0,1,0,0,2,1,1,1,1,28,0,1,1,1,1,"6",2,"42",0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,784,0.434298008923833,0.983403855955533,0,"moderate",-3.93066797747072,-0.983403855955533,"2016",447,20160447,1.833,1.833,1.833,1,1,"2",9
"9046",1,1,1,1,1,0,1,0,1,1,1,2,1,1,1,1,83,0,5,1,1,1,"1",2,"48",1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,6889,0.407010595872561,1.56538129520666,1,"right",8.9685752217229,1.56538129520666,"2016",449,20160449,0.477,0.477,0.477,1,1,"4",11
"9047",1,1,1,1,1,0,1,0,1,0,0,2,1,1,0,0,30,0,7,1,1,1,"3",2,"24",1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,900,0.196334531398263,0.054225733577838,0,"moderate",0.771844735479896,-0.054225733577838,"2016",450,20160450,0.421,0.421,0.421,1,1,"3",9
"9048",0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,49,0,1,1,1,1,"1",2,"18",1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,2401,0.538452563845025,0.825719226681949,0,"moderate",-3.13263587152912,-0.825719226681949,"2016",451,20160451,0.986,0.986,0.986,1,1,"4",10
"9049",1,1,1,1,1,0,1,0,2,0,0,2,1,1,1,1,63,0,5,1,1,1,"3",3,"6",1,2,1,0,1,0,1,0,1,0,1,0,0,1,0,3969,0.491699283488745,0.809619836637542,0,"moderate",-3.0511578593684,-0.809619836637542,"2016",452,20160452,1.447,1.447,1.447,1,1,"1",10
"9051",1,1,1,1,1,0,0,0,1,1,1,2,0,1,1,0,68,0,5,1,0,1,"4",2,"32",1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,4624,0.565048984892178,1.4058466081998,1,"left",-6.06862448449558,-1.4058466081998,"2016",454,20160454,1.29,1.29,1.29,1,1,"1",10
"9053",0,1,1,1,1,1,1,0,2,0,0,2,1,1,1,0,70,0,5,1,1,1,"5",4,"6",1,2,1,0,0,0,1,0,1,0,0,1,0,1,0,4900,0.450379498300565,0.310497492708221,0,"moderate",-0.525130705781068,-0.310497492708221,"2016",455,20160455,0.406,0.406,0.406,1,1,"4",10
"9054",1,1,1,1,1,0,0,0,2,0,0,2,0,1,1,0,66,0,5,1,1,1,"5",3,"12",0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,4356,0.53030335546061,2.26524690582528,1,"left",-10.4179959642673,-2.26524690582528,"2016",456,20160456,0.341,0.341,0.341,1,1,"3",9
"9055",1,0,1,1,1,1,1,0,2,0,0,2,1,1,0,0,56,0,1,0,1,1,"4",2,"48",0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,3136,0.485931021526784,1.29554249406104,0,"moderate",7.60293782424787,1.29554249406104,"2016",457,20160457,1.393,1.393,1.393,1,1,"4",10
"9056",0,1,1,1,0,2,1,0,2,0,0,2,1,1,0,0,44,0,1,1,1,0,"5",5,"48",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1936,0.330173474538192,0.459142488530635,0,"moderate",3.36996939290554,0.459142488530635,"2016",459,20160459,1.307,1.307,1.307,1,1,"4",10
"9057",1,1,1,1,1,0,1,0,2,0,0,1,0,1,0,0,59,0,6,1,1,1,"1",2,"29",0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3481,0.53202307136375,0.173537455927498,0,"moderate",1.92454007816647,0.173537455927498,"2016",462,20160462,0.845,0.845,0.845,1,1,"4",9
"9058",1,1,1,1,1,0,1,0,2,0,0,2,0,0,0,0,48,0,1,1,0,1,"7",2,"34",1,2,1,0,0,0,1,0,1,0,1,0,0,1,1,2304,0.503002761191303,1.24625530434677,0,"moderate",-5.26094281703999,-1.24625530434677,"2016",463,20160463,1.034,1.034,1.034,1,1,"1",10
"9061",0,1,1,0,1,2,1,0,1,1,1,2,0,0,1,1,51,0,1,1,1,1,"4",4,"48",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2601,0.486745923470398,0.759318794041123,0,"moderate",-2.79658740986294,-0.759318794041123,"2016",468,20160468,0.328,0.328,0.328,1,1,"3",11
"9062",0,1,1,1,1,1,1,0,1,0,1,2,1,1,0,0,67,0,1,1,0,1,"7",5,"48",1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,4489,0.383582921601651,0.664263230754868,0,"moderate",4.40807271752002,0.664263230754868,"2016",469,20160469,0.731,0.731,0.731,1,1,"1",10
"9064",1,1,1,1,1,0,0,0,1,0,0,2,1,0,1,0,33,1,1,0,1,1,"3",2,"37",1,2,1,0,0,0,1,0,1,0,1,0,0,1,0,1089,0.418275730458285,1.30925922822315,1,"right",7.67235736311135,1.30925922822315,"2016",470,20160470,1.77,1.77,1.77,1,1,"4",8
"9065",1,1,1,1,1,0,1,0,1,1,0,2,1,1,0,0,52,0,1,1,1,1,"2",4,"33",1,2,1,0,0,0,1,0,1,0,1,0,0,1,1,2704,0.477481960121174,0.949095436516475,0,"moderate",5.84959080365859,0.949095436516475,"2016",472,20160472,0.472,0.472,0.472,1,1,"3",10
"9066",1,1,1,1,1,0,0,0,2,0,1,2,0,0,1,1,66,0,1,1,0,1,"4",4,"29",1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,4356,0.44228627398189,1.2690728918743,0,"moderate",-5.37642120901131,-1.2690728918743,"2016",473,20160473,1.186,1.186,1.186,1,1,"4",10
"9067",1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,61,0,1,1,1,1,"7",5,"17",1,2,1,0,0,0,1,0,1,0,1,0,0,1,1,3721,0.565327188885134,2.03008844745353,1,"right",11.3204292297015,2.03008844745353,"2016",474,20160474,0.807,0.807,0.807,1,1,"2",7
"9068",0,1,1,0,1,2,0,0,1,1,1,1,1,1,1,1,63,0,5,1,1,0,"7",4,"26",1,2,1,0,0,1,0,0,0,0,0,1,0,1,1,3969,0.411925205908014,0.658774097003177,0,"moderate",4.38029255284679,0.658774097003177,"2016",475,20160475,0.782,0.782,0.782,1,1,"2",9
"9070",0,1,1,0,0,3,1,1,1,0,0,1,1,1,0,1,67,0,1,1,0,1,"2",5,"29",0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,4489,0.345220392588206,0.0558426262597218,0,"moderate",1.32889386197596,0.0558426262597218,"2016",477,20160477,0.839,0.839,0.839,1,1,"2",9
"9072",1,1,1,1,1,0,0,0,1,0,0,2,1,1,0,0,30,0,1,1,1,1,"4",2,"6",0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,900,0.549901408429566,1.90241598786082,1,"left",-8.58173124463166,-1.90241598786082,"2016",479,20160479,1.843,1.843,1.843,1,1,"2",8
"9073",1,1,1,1,1,0,1,0,2,0,0,2,0,0,1,0,26,0,1,0,0,0,"1",3,"42",0,2,1,1,0,1,0,1,0,0,0,1,0,1,1,676,0.496119033996298,0.199168994090005,0,"moderate",0.0382959047445975,-0.199168994090005,"2016",480,20160480,1.508,1.508,1.508,1,1,"1",10
"9074",0,1,1,1,0,2,1,0,1,1,0,1,0,1,1,0,49,0,1,1,0,0,"4",2,"26",1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2401,0.602329726808481,0.543391484954342,0,"moderate",-1.70379272217111,-0.543391484954342,"2008",891,20080891,0.3142,0.3142,0.3142,1,1,"3",9
"9075",1,1,1,1,1,0,1,0,2,0,0,2,1,1,0,0,73,0,5,1,1,1,"6",4,"12",1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,5329,0.48228471103117,1.38516848576819,1,"left",-5.96397379237019,-1.38516848576819,"2016",481,20160481,0.833,0.833,0.833,1,1,"1",10
"9076",1,1,1,1,1,0,0,0,2,0,0,1,1,1,0,1,46,0,1,1,1,1,"3",2,"41",1,2,1,0,1,0,1,0,1,0,0,1,0,0,0,2116,0.578403671531692,0.902702340600119,0,"moderate",5.61479822935482,0.902702340600119,"2016",483,20160483,0.285,0.285,0.285,1,1,"2",8
"9077",0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,70,0,1,1,0,1,"3",4,"17",1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,4900,0.475914767115585,0.214671612661924,0,"moderate",2.13271748820402,0.214671612661924,"2016",484,20160484,0.372,0.372,0.372,1,1,"3",8
"9078",0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,47,0,1,1,1,1,"7",4,"48",0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,2209,0.445018362268416,0.180742578745535,0,"moderate",1.96100475682624,0.180742578745535,"2016",486,20160486,0.901,0.901,0.901,1,1,"3",9
"9079",1,1,1,1,1,0,1,0,1,0,0,2,1,1,1,0,69,1,7,1,1,1,"1",2,"12",0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,4761,0.38163904427895,0.399890790621769,0,"moderate",-0.977544629190438,-0.399890790621769,"2016",487,20160487,0.429,0.429,0.429,1,1,"1",9
"9080",1,1,1,1,1,0,0,0,2,0,0,1,1,1,0,0,32,0,1,0,0,1,"4",2,"26",0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1024,0.491523966634323,1.6543963711082,1,"right",9.41907498704249,1.6543963711082,"2016",488,20160488,1.47,1.47,1.47,1,1,"3",8
"9083",1,1,1,1,1,0,1,0,2,0,0,1,0,1,1,1,62,0,1,1,0,1,"1",4,"12",0,2,1,0,1,0,0,0,1,0,1,0,0,1,1,3844,0.4249868359444,0.583191939329337,0,"moderate",3.99777595159066,0.583191939329337,"2016",491,20160491,0.279,0.279,0.279,1,1,"4",9
"9084",1,1,1,1,1,0,0,0,1,0,0,2,1,1,1,0,69,0,5,1,1,1,"7",4,"46",1,2,0,0,0,0,1,0,1,0,1,0,0,0,1,4761,0.391567259733935,0.781573232074958,0,"moderate",5.00177134136659,0.781573232074958,"2016",493,20160493,0.307,0.307,0.307,1,1,"3",8
"9086",1,1,1,1,1,0,0,0,1,0,0,2,1,0,1,1,33,0,1,0,1,1,"1",2,"36",0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1089,0.55257373822498,1.26273885403682,0,"moderate",-5.34436503728522,-1.26273885403682,"2016",494,20160494,1.166,1.166,1.166,1,1,"4",8
"9087",0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,39,0,1,0,0,1,"7",3,"6",1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1521,0.496768608751117,1.07307441722429,0,"moderate",6.47704071759465,1.07307441722429,"2016",495,20160495,0.554,0.554,0.554,1,1,"3",8
"9090",1,1,1,1,1,0,1,0,2,0,0,2,1,1,0,0,63,0,5,1,1,0,"5",2,"31",1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,3969,0.359542328650342,0.80313703984373,0,"moderate",-3.01834882781224,-0.80313703984373,"2016",498,20160498,1.205,1.205,1.205,1,1,"4",10
"9091",1,1,1,1,1,0,1,0,1,0,0,2,0,1,1,0,56,0,1,1,1,1,"1",4,"36",1,2,1,0,0,0,1,1,1,0,0,1,0,1,1,3136,0.249309877933342,0.444318558868819,0,"moderate",-1.20239080233877,-0.444318558868819,"2016",500,20160500,5.388,5.388,5.388,1,1,"4",9
"9092",1,1,1,1,1,0,0,0,2,0,0,2,0,1,1,0,67,0,5,0,0,1,"1",2,"17",0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,4489,0.529055689063983,0.494895839807689,0,"moderate",-1.45835927692241,-0.494895839807689,"2016",501,20160501,0.399,0.399,0.399,1,1,"2",9
"9094",0,1,1,1,1,1,1,0,2,0,0,2,1,1,1,0,59,1,5,1,1,1,"2",2,"48",1,2,1,0,0,0,0,0,1,0,0,1,0,1,1,3481,0.576251526320613,1.33884446174121,1,"left",-5.72953078660456,-1.33884446174121,"2016",503,20160503,1.385,1.385,1.385,1,1,"1",10
"9098",0,1,1,0,1,2,1,0,2,1,1,2,0,1,1,0,57,0,5,1,0,1,"7",2,"26",0,2,1,0,0,1,0,0,0,0,1,0,0,1,1,3249,0.374824760928232,0.848631939647775,0,"moderate",5.34115129154048,0.848631939647775,"2016",506,20160506,0.419,0.419,0.419,1,1,"3",12
"9099",1,1,1,1,1,0,1,0,2,0,0,2,0,0,1,1,31,0,7,0,0,0,"4",4,"40",1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,961,0.49547055247036,0.430829059426248,0,"moderate",-1.13412128426433,-0.430829059426248,"2016",507,20160507,0.24,0.24,0.24,1,1,"4",10
"9100",1,1,1,1,1,0,1,0,2,0,0,1,1,1,1,0,79,0,5,1,0,1,"5",3,"4",0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,6241,0.367063109361442,0.344434238972062,0,"moderate",-0.696882468869851,-0.344434238972062,"2016",508,20160508,0.49,0.49,0.49,1,1,"1",9
"9101",1,1,1,1,1,0,1,0,2,0,0,1,0,1,0,1,45,0,1,1,0,1,"6",4,"12",1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,2025,0.451539093809731,0.686902601090432,0,"moderate",-2.43009355925149,-0.686902601090432,"2016",509,20160509,0.387,0.387,0.387,1,1,"2",9
"9103",0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,65,0,5,0,0,0,"1",2,"17",0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,4225,0.388303094915515,1.16119173255302,0,"moderate",6.92299697246654,1.16119173255302,"2016",511,20160511,0.641,0.641,0.641,1,1,"3",10
"9104",1,1,1,1,1,0,1,0,2,0,0,2,1,1,0,0,67,0,5,0,0,0,"4",4,"41",0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,4489,0.507938355529226,0.226203535665021,0,"moderate",-0.0985242295047871,-0.226203535665021,"2016",512,20160512,0.358,0.358,0.358,1,1,"3",10
"9105",1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,41,0,1,1,1,1,"1",4,"24",0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1681,0.303640021332883,1.02557185802967,0,"moderate",6.23663321861179,1.02557185802967,"2016",513,20160513,0.474,0.474,0.474,1,1,"2",8
"9112",1,1,1,1,1,0,0,0,2,0,0,2,1,1,0,1,66,0,5,1,0,0,"3",2,"48",0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,4356,0.597456359608493,0.8575442039428,0,"moderate",-3.29370010297654,-0.8575442039428,"2016",521,20160521,1.484,1.484,1.484,1,1,"4",9
"9114",0,1,1,1,1,1,1,0,1,1,0,2,0,0,1,0,65,0,5,1,0,1,"1",2,"24",0,2,0,1,1,1,0,0,1,0,0,1,0,1,1,4225,0.381282710249759,0.188390076593338,0,"moderate",0.0928473361000994,-0.188390076593338,"2016",523,20160523,0.587,0.587,0.587,1,1,"3",10
"9116",0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,59,0,6,1,1,1,"6",5,"42",1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3481,0.467427805643533,0.713805145439099,0,"moderate",-2.56624566374422,-0.713805145439099,"2016",525,20160525,1.582,1.582,1.582,1,1,"3",8
"9117",1,1,1,1,1,0,0,0,1,0,0,2,0,1,0,0,65,0,5,1,0,1,"6",2,"13",1,2,1,1,0,0,1,0,1,0,0,1,0,1,1,4225,0.488558167504936,0.405083714211018,0,"moderate",3.09638129675664,0.405083714211018,"2016",526,20160526,0.359,0.359,0.359,1,1,"4",8
"9118",0,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,41,0,7,1,1,0,"4",3,"20",0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1681,0.691563326307873,0.581964375291201,0,"moderate",3.99156332630787,0.581964375291201,"2008",895,20080895,0.3167,0.3167,0.3167,1,1,"3",11
"9120",1,1,1,0,1,1,1,0,2,0,0,2,1,1,1,1,68,0,7,1,1,1,"4",4,"53",0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,4624,0.459712779612419,1.82601060106449,1,"right",10.287603936075,1.82601060106449,"2016",528,20160528,0.543,0.543,0.543,1,1,"4",10
"9121",1,1,1,1,1,0,1,0,1,1,1,2,1,1,1,1,58,0,1,1,0,0,"1",2,"1",0,2,1,1,1,0,0,0,1,0,0,0,1,1,1,3364,0.472280251529752,1.23202897295277,0,"moderate",-5.18894423826617,-1.23202897295277,"2016",529,20160529,1.918,1.918,1.918,1,1,"4",11
"9123",1,0,1,1,1,1,1,0,2,0,0,1,1,1,1,0,28,0,1,1,1,1,"7",2,"21",1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,784,0.57333844215192,1.78763093297341,1,"left",-8.00081121771203,-1.78763093297341,"2016",531,20160531,0.745,0.745,0.745,1,1,"2",9
"9124",0,1,1,1,1,1,1,0,2,0,0,2,1,1,0,1,61,0,5,1,1,1,"6",4,"48",0,2,1,0,1,0,0,0,1,0,0,1,0,1,1,3721,0.417845340040081,1.57982123589376,1,"right",9.0416548638496,1.57982123589376,"2016",532,20160532,1.839,1.839,1.839,1,1,"4",10
"9125",1,1,1,1,1,0,1,0,2,0,0,1,1,1,0,0,48,0,1,1,1,1,"4",4,"34",1,2,1,0,1,0,1,0,0,0,1,0,0,1,0,2304,0.389921293821942,0.704924880702595,0,"moderate",-2.52130319597398,-0.704924880702595,"2016",533,20160533,0.271,0.271,0.271,1,1,"3",9
